,Age,AgeBin,BusinessTravel,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,IncomeBin,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Yes,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
755,45,2,1,11,2,4,3,4,4,17650,3,3,13,3,2,1,26,4,4,9,3,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
756,32,1,0,29,4,4,3,1,3,4025,1,9,12,3,2,0,10,2,3,8,7,7,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
757,34,1,1,1,4,2,4,2,4,9725,2,0,11,3,4,1,16,2,2,15,1,0,9,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
758,59,2,1,1,2,2,3,3,4,11904,2,3,14,3,3,1,14,1,1,6,4,0,4,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
759,45,2,1,24,4,2,3,1,2,2177,0,1,16,3,1,0,6,3,3,6,3,0,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
760,53,2,2,2,3,3,2,3,2,7525,1,2,12,3,1,1,30,2,3,15,7,6,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
761,36,1,1,15,3,1,3,2,3,4834,1,7,14,3,2,1,9,3,2,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
762,26,1,2,2,3,1,3,1,1,2042,0,6,14,3,2,1,6,2,3,3,2,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
763,34,1,1,10,4,3,3,1,3,2220,0,1,19,3,4,1,1,2,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
764,28,1,1,10,1,4,3,1,2,1052,0,1,22,4,2,0,1,5,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
765,38,1,2,3,4,3,3,1,3,2821,0,3,16,3,1,1,8,2,3,2,2,2,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
766,50,2,1,2,4,2,3,5,3,19237,3,2,11,3,4,1,29,2,2,8,1,7,7,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
767,37,1,1,3,3,4,3,2,2,4107,1,3,15,3,1,0,8,3,2,4,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
768,40,2,1,26,3,3,3,2,1,8396,2,1,14,3,2,1,8,3,2,7,7,7,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
769,26,1,2,1,1,1,2,1,3,2007,0,1,13,3,3,2,5,5,3,5,3,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
770,46,2,1,1,4,4,3,5,4,19627,3,9,17,3,4,2,23,0,3,2,2,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
771,54,2,1,2,4,3,2,3,3,10686,2,6,11,3,2,1,13,4,3,9,4,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
772,56,2,2,9,3,1,3,1,3,2942,1,2,19,3,2,1,18,4,3,5,4,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
773,36,1,1,12,5,4,2,3,4,8858,2,0,11,3,2,0,15,2,2,14,8,7,8,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
774,55,2,0,2,1,3,2,4,1,16756,3,7,15,3,2,0,31,3,4,9,7,6,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
775,43,2,1,25,3,3,2,3,4,10798,2,5,13,3,3,1,18,5,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
776,20,1,2,9,3,4,3,1,4,2323,0,1,14,3,2,0,2,3,3,2,2,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
777,21,1,1,10,3,3,2,1,1,1416,0,1,13,3,1,0,1,6,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
778,46,2,1,8,4,4,2,2,1,4615,1,8,23,4,1,3,19,2,3,16,13,1,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
779,51,2,1,4,4,1,3,1,3,2461,0,9,12,3,3,3,18,2,4,10,0,2,7,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
780,28,1,0,24,2,2,2,3,1,8722,2,1,12,3,1,0,10,2,2,10,7,1,9,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
781,26,1,1,1,2,1,2,1,1,3955,1,1,16,3,1,2,6,2,3,5,3,1,3,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
782,30,1,1,20,3,3,3,2,1,9957,2,0,15,3,3,1,7,1,2,6,2,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
783,41,2,1,7,2,2,4,1,3,3376,1,1,13,3,3,0,10,3,3,10,6,0,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
784,38,1,1,17,1,3,2,3,3,8823,2,0,18,3,1,1,20,4,2,19,9,1,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
785,40,2,1,20,4,1,3,3,4,10322,2,4,20,4,4,1,14,6,3,11,10,11,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
786,27,1,0,8,5,1,1,1,3,4621,1,1,19,3,4,3,3,4,3,3,2,1,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
787,55,2,2,2,1,4,3,3,2,10976,2,3,18,3,2,1,23,4,3,3,2,1,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
788,28,1,1,10,3,3,3,2,3,3660,1,3,13,3,4,0,10,4,4,8,7,1,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
789,44,2,1,1,2,2,2,3,1,10482,2,9,14,3,4,1,24,1,3,20,6,3,6,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
790,33,1,1,5,3,4,2,3,4,7119,1,4,15,3,3,1,9,2,3,3,2,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
791,35,1,1,4,3,4,3,3,1,9582,2,0,22,4,1,0,9,2,3,8,7,4,7,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
792,33,1,2,29,4,1,2,2,3,4508,1,1,22,4,2,0,14,4,3,13,7,3,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
793,28,1,1,15,2,1,3,1,3,2207,0,1,16,3,4,1,4,5,2,4,2,2,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
794,34,1,2,3,1,1,3,2,4,7756,1,0,17,3,3,0,7,1,2,6,2,0,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
795,37,1,1,10,4,4,2,2,4,6694,1,2,14,3,3,3,8,5,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
796,25,1,1,4,1,4,3,1,4,3691,1,1,15,3,2,1,7,3,4,7,7,5,6,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
797,26,1,1,21,3,1,3,1,3,2377,0,1,20,4,3,1,1,0,2,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
798,33,1,1,25,3,1,2,1,2,2313,0,4,20,4,2,0,5,0,3,2,2,2,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
799,42,2,1,2,2,4,3,4,1,17665,3,0,17,3,4,1,23,3,3,22,6,13,7,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
800,28,1,2,1,3,1,2,1,2,2596,0,1,15,3,1,2,1,2,3,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
801,50,2,2,1,4,4,3,2,3,4728,1,3,14,3,4,0,5,4,3,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
802,33,1,2,7,3,4,3,2,2,4302,1,0,17,3,3,1,4,3,3,3,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
803,34,1,0,3,4,3,2,1,4,2979,1,3,17,3,4,3,6,2,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
804,48,2,0,1,4,1,4,4,4,16885,3,2,22,4,3,0,27,3,2,5,4,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
805,45,2,0,9,4,2,2,2,3,5593,1,1,13,3,4,1,15,2,3,15,10,4,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
806,52,2,1,7,4,2,3,3,2,10445,2,7,19,3,4,0,18,4,3,8,6,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
807,38,1,1,10,4,3,2,3,3,8740,2,0,14,3,2,2,9,2,3,8,7,2,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
808,29,1,1,28,4,3,3,1,4,2514,0,4,22,4,1,1,11,1,3,7,5,1,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
809,28,1,1,3,3,4,3,3,2,7655,1,0,17,3,2,3,10,3,2,9,7,1,7,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
810,46,2,1,3,1,1,3,4,3,17465,3,3,12,3,4,1,23,3,3,12,9,4,9,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
811,38,1,1,2,2,4,3,3,2,7351,1,7,16,3,3,0,10,2,3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
812,43,2,2,27,3,3,3,3,1,10820,2,8,11,3,3,1,18,1,3,8,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
813,39,1,2,2,3,1,3,4,4,12169,2,7,11,3,4,3,21,4,3,18,7,11,5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
814,40,2,1,14,3,3,2,5,3,19626,3,1,14,3,1,0,21,2,4,20,7,4,9,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
815,21,1,1,1,1,4,2,1,2,2070,0,1,11,3,3,0,2,6,4,2,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
816,39,1,0,9,3,3,3,2,2,6782,1,9,15,3,3,0,9,2,2,5,4,0,3,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
817,36,1,0,18,4,1,3,2,4,7779,1,2,20,4,1,0,18,0,3,11,9,0,9,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
818,31,1,2,20,3,3,4,1,4,2791,0,0,12,3,1,1,3,4,3,2,2,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
819,28,1,1,2,1,1,2,1,2,3201,1,0,17,3,1,0,6,2,1,5,3,0,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
820,35,1,2,11,2,4,3,2,4,4968,1,1,11,3,4,1,5,3,3,5,2,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
821,49,2,1,8,4,4,2,4,2,13120,2,6,17,3,2,1,22,3,3,9,8,2,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
822,34,1,2,2,2,4,3,2,3,4033,1,2,11,3,4,0,5,3,2,3,2,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
823,29,1,2,10,3,4,3,1,2,3291,1,0,14,3,4,2,8,2,2,7,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
824,42,2,1,29,3,2,1,2,4,4272,1,4,19,3,1,0,16,3,3,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
825,29,1,1,8,1,2,2,2,4,5056,1,1,15,3,3,1,10,2,2,10,7,1,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
826,38,1,1,1,3,3,4,1,3,2844,0,1,13,3,4,1,7,2,4,7,6,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
827,28,1,2,6,3,3,2,1,3,2703,0,1,14,3,4,1,3,2,3,3,1,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
828,18,0,0,8,1,3,3,1,3,1904,0,1,12,3,4,0,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
829,33,1,1,9,4,1,3,2,1,8224,1,0,17,3,1,0,6,3,3,5,2,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
830,41,2,1,12,4,2,3,1,4,4766,1,3,11,3,1,1,6,4,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
831,31,1,2,15,3,3,3,1,3,2610,0,1,12,3,3,1,2,5,2,2,2,2,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
832,37,1,1,25,2,3,2,2,4,5731,1,7,13,3,3,2,9,2,3,6,2,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,27,1,1,6,3,4,2,1,3,2539,0,1,13,3,3,1,4,0,3,4,2,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
834,34,1,1,9,1,2,3,2,3,5714,1,1,20,4,1,0,6,3,2,6,5,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
835,35,1,1,8,4,3,3,1,3,4323,1,1,17,3,2,0,6,2,1,5,4,1,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
836,29,1,1,23,1,4,2,3,1,7336,1,1,13,3,1,1,11,3,1,11,8,3,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
837,40,2,2,9,4,2,3,3,3,13499,2,9,17,3,3,0,20,3,2,18,7,2,13,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
838,42,2,2,12,3,3,3,4,1,13758,2,0,12,3,2,0,22,2,2,21,9,13,14,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
839,42,2,1,4,4,2,3,2,1,5155,1,7,13,3,4,0,9,3,4,6,4,1,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
840,35,1,1,1,4,4,2,1,3,2258,0,6,12,3,2,1,10,2,3,8,0,1,7,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
841,24,1,1,24,3,4,3,1,2,3597,1,8,22,4,4,0,6,2,3,4,3,1,2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
842,28,1,1,12,1,3,3,1,4,2515,0,1,11,3,4,0,1,4,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
843,26,1,1,3,4,1,4,1,4,4420,1,1,22,4,2,1,8,2,3,8,7,0,7,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
844,30,1,1,10,3,3,2,2,3,6578,1,1,18,3,1,1,10,3,3,10,3,1,4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
845,40,2,2,26,2,3,2,2,4,4422,1,3,13,3,4,1,16,3,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
846,35,1,1,2,3,3,2,3,2,10274,2,2,18,3,2,1,15,2,4,7,7,6,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
847,34,1,2,1,3,4,2,2,1,5343,1,0,20,4,3,0,14,3,3,13,9,4,9,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
848,35,1,2,4,4,4,2,1,4,2376,0,1,13,3,2,1,2,2,4,2,2,2,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
849,43,2,1,9,3,1,1,2,3,5346,1,8,13,3,2,0,7,2,2,4,3,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
850,32,1,0,2,1,3,3,1,1,2827,0,1,12,3,3,3,1,3,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
851,56,2,1,4,4,4,3,5,1,19943,3,4,13,3,4,1,28,2,3,5,2,4,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
852,29,1,1,6,1,2,3,1,4,3131,1,1,13,3,1,1,10,5,3,10,8,0,8,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
853,19,0,1,9,2,3,3,1,1,2552,0,1,25,4,3,0,1,4,3,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
854,45,2,1,7,3,1,3,1,3,4477,1,4,19,3,3,1,7,2,2,3,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
855,37,1,1,1,3,4,2,2,4,6474,1,1,13,3,2,1,14,2,2,14,8,3,11,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
856,20,1,1,3,3,1,2,1,3,3033,1,1,12,3,1,0,2,2,2,2,2,1,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
857,44,2,1,10,4,3,3,1,3,2936,1,1,11,3,3,0,6,4,3,6,4,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
858,53,2,1,7,2,4,3,5,3,18606,3,3,18,3,2,1,26,6,3,7,7,4,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
859,29,1,1,15,1,2,1,1,4,2168,0,0,18,3,1,1,6,2,2,5,4,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
860,22,1,2,3,4,3,2,1,4,2853,0,0,11,3,2,1,1,5,3,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
861,46,2,1,2,3,3,3,4,1,17048,3,8,23,4,1,0,28,2,3,26,15,15,9,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
862,44,2,0,17,3,4,1,1,3,2290,0,2,13,3,4,0,6,3,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
863,33,1,1,2,3,2,3,1,3,3600,1,1,13,3,4,1,5,2,3,5,4,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
864,41,2,0,5,2,1,2,1,1,2107,0,6,17,3,1,1,5,2,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
865,30,1,1,29,4,3,3,2,1,4115,1,8,19,3,3,3,8,3,3,4,3,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
866,40,2,2,2,4,2,3,2,2,4327,1,5,12,3,4,3,5,2,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
867,50,2,2,2,3,4,3,4,1,17856,3,2,22,4,3,1,32,3,3,2,2,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
868,28,1,1,19,4,4,2,1,1,3196,1,1,12,3,3,3,6,2,3,6,5,3,3,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
869,46,2,1,15,2,4,3,5,2,19081,3,5,11,3,1,1,25,2,3,4,2,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
870,35,1,1,17,4,3,3,2,1,8966,2,3,15,3,4,3,15,2,3,7,7,1,7,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
871,24,1,1,17,2,4,3,1,2,2210,0,1,13,3,1,1,1,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
872,33,1,2,25,3,2,3,2,3,4539,1,1,12,3,1,1,10,3,2,10,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
873,36,1,1,6,4,3,1,1,3,2741,0,1,14,3,3,1,7,4,3,7,7,1,7,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
874,30,1,1,7,4,3,3,2,3,3491,1,1,13,3,1,3,10,4,2,10,7,8,9,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
875,44,2,1,29,4,4,3,2,4,4541,1,1,25,4,2,0,20,3,3,20,11,13,17,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
876,20,1,1,21,3,3,4,1,4,2678,0,1,17,3,4,0,2,2,3,2,1,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
877,46,2,1,2,4,4,3,2,4,7379,1,2,11,3,3,1,12,3,2,6,3,1,4,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
878,42,2,0,2,5,4,4,2,1,6272,1,7,16,3,1,1,10,3,4,4,3,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
879,60,3,1,7,4,2,4,2,4,5220,1,0,18,3,2,1,12,3,3,11,7,1,9,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
880,32,1,2,13,3,3,2,1,2,2743,0,1,20,4,3,1,2,2,3,2,2,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
881,32,1,2,2,2,4,3,2,3,4998,1,4,14,3,4,0,10,2,3,8,7,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
882,36,1,1,1,3,3,1,3,1,10252,2,2,21,4,3,1,17,2,3,7,7,7,7,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
883,33,1,1,9,3,1,3,1,4,2781,0,0,13,3,2,1,15,5,3,14,10,4,10,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
884,40,2,1,10,3,2,2,2,2,6852,1,7,12,3,2,1,7,2,4,5,1,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
885,25,1,1,10,4,3,3,2,4,4950,1,0,14,3,2,0,5,4,3,4,3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
886,30,1,1,1,3,4,3,1,2,3579,1,0,21,4,1,1,12,2,3,11,9,5,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
887,42,2,2,26,5,1,3,3,1,13191,2,3,17,3,3,0,20,6,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
888,35,1,0,8,2,3,2,3,4,10377,2,4,11,3,2,1,16,6,2,13,2,4,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
889,27,1,1,14,3,1,3,1,1,2235,0,1,14,3,4,2,9,3,2,9,7,6,8,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
890,54,2,2,1,4,4,3,3,3,10502,2,7,17,3,1,1,33,2,1,5,4,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
891,44,2,1,2,1,1,4,1,4,2011,0,1,13,3,4,1,10,5,3,10,5,7,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
892,19,0,0,10,3,1,2,1,2,1859,0,1,25,4,2,0,1,2,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
893,29,1,1,1,3,1,3,1,4,3760,1,1,15,3,1,3,3,5,3,3,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
894,54,2,1,3,3,4,3,4,4,17779,3,3,14,3,1,0,36,2,3,10,9,0,9,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
895,31,1,1,11,2,3,3,2,1,6833,1,1,12,3,4,0,6,2,2,6,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
896,31,1,1,24,3,3,2,2,1,6812,1,1,19,3,2,0,10,2,3,10,9,1,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
897,59,2,1,3,3,3,2,2,4,5171,1,5,17,3,4,0,13,2,3,6,1,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
898,43,2,1,3,3,3,1,5,4,19740,3,3,14,3,2,1,25,2,3,8,7,0,7,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
899,49,2,1,4,2,1,2,5,3,18711,3,2,13,3,3,1,23,2,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
900,36,1,2,3,3,3,3,1,2,3692,1,1,12,3,3,0,12,2,2,11,10,0,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
901,48,2,1,2,2,4,4,1,2,2559,0,5,11,3,3,0,7,4,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
902,27,1,1,4,2,1,3,1,3,2517,0,1,11,3,2,3,5,2,3,5,3,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
903,29,1,1,7,3,3,3,2,4,6623,1,1,11,3,2,2,6,2,3,6,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
904,48,2,1,1,3,4,2,5,4,18265,3,6,12,3,3,0,25,3,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
905,29,1,1,1,3,4,2,4,4,16124,2,3,14,3,2,2,9,2,2,7,7,1,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
906,34,1,1,20,3,3,4,1,3,2585,0,0,17,3,4,0,2,5,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
